rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R631SZ,2025-07-06,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-07-07,Kolkata,10,9,2,2,44.89,9.92,438.47,80,12.59,120.52,60,4.04,4.76,25.94,2
R631SZ,2025-07-08,Kolkata,12,9,0,2,50.58,7.91,509.83,80,10.04,128.61,58,3.92,4.37,26.47,1
R631SZ,2025-07-09,Kolkata,16,12,1,0,71.11,13.06,753.59,100,22.17,185.08,27,6.38,4.06,20.21,3
R631SZ,2025-07-10,Kolkata,10,7,1,0,46.86,10.5,427.73,80,7.9,126.12,46,4.01,4.36,21.42,1
R631SZ,2025-07-11,Kolkata,14,12,2,2,62.08,10.98,546.5,80,13.71,160.64,67,4.95,4.54,24.96,5
R631SZ,2025-07-12,Kolkata,23,15,1,1,90.02,9.34,780.12,120,21.24,218.48,39,5.84,4.16,28.48,2
R631SZ,2025-07-13,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-07-14,Kolkata,14,10,1,1,62.32,4.99,596.28,80,9.75,148.0,51,4.76,4.08,22.25,0
R631SZ,2025-07-15,Kolkata,15,13,1,1,70.45,11.57,722.18,80,21.19,180.35,56,5.18,4.72,28.35,4
R631SZ,2025-07-16,Kolkata,8,6,2,2,35.87,2.4,324.8,0,11.58,84.16,54,3.14,4.01,25.5,2
R631SZ,2025-07-17,Kolkata,11,8,2,0,51.6,11.3,570.54,80,9.91,138.31,32,4.02,4.32,22.52,5
R631SZ,2025-07-18,Kolkata,13,12,1,0,62.71,14.95,533.29,80,14.25,170.76,66,5.18,4.68,26.46,2
R631SZ,2025-07-19,Kolkata,12,10,1,0,58.41,13.36,496.16,80,9.28,157.82,32,4.73,4.79,20.76,1
R631SZ,2025-07-20,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-07-21,Kolkata,12,7,3,2,51.91,12.02,496.27,80,11.77,140.58,50,3.99,4.27,29.04,5
R631SZ,2025-07-22,Kolkata,11,9,1,0,55.79,1.77,636.28,80,9.69,126.55,58,3.85,4.7,27.56,5
R631SZ,2025-07-23,Kolkata,15,12,3,1,70.69,1.48,695.35,80,10.58,158.7,39,5.11,4.63,20.11,4
R631SZ,2025-07-24,Kolkata,15,11,1,1,67.03,5.19,726.36,80,18.88,158.82,32,4.78,4.62,28.13,4
R631SZ,2025-07-25,Kolkata,8,7,1,2,38.14,3.89,373.7,0,8.26,92.43,46,3.34,4.63,20.87,3
R631SZ,2025-07-26,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-07-27,Kolkata,26,17,0,1,99.13,6.79,998.97,120,34.69,232.89,28,6.75,4.34,28.61,2
R631SZ,2025-07-28,Kolkata,8,7,1,2,37.29,3.76,350.12,0,11.83,90.24,47,3.1,4.4,28.93,3
R631SZ,2025-07-29,Kolkata,13,11,2,2,57.51,4.11,509.96,80,13.56,135.48,47,3.76,4.72,28.96,1
R631SZ,2025-07-30,Kolkata,12,7,3,1,56.48,11.35,577.09,80,12.35,149.15,51,4.69,4.14,22.82,3
R631SZ,2025-07-31,Kolkata,14,11,2,2,63.21,3.78,597.57,80,16.01,147.3,55,4.78,4.88,24.07,0
R631SZ,2025-08-01,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-08-02,Kolkata,20,14,2,2,86.29,4.7,884.81,100,33.16,200.09,59,7.37,4.04,21.84,5
R631SZ,2025-08-03,Kolkata,28,19,0,2,97.69,24.7,926.8,120,34.07,269.12,46,8.87,4.19,21.16,5
R631SZ,2025-08-04,Kolkata,11,7,3,1,53.84,5.26,526.7,80,8.22,129.96,48,3.77,4.08,26.36,4
R631SZ,2025-08-05,Kolkata,9,8,0,2,42.06,5.01,384.55,0,12.98,103.49,85,4.74,4.45,20.52,4
R631SZ,2025-08-06,Kolkata,7,6,0,0,29.77,6.58,259.01,0,6.76,79.93,64,2.93,4.88,25.25,2
R631SZ,2025-08-07,Kolkata,14,11,1,2,65.63,9.44,581.86,80,18.03,165.07,57,6.17,4.59,20.06,5
R631SZ,2025-08-08,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-08-09,Kolkata,18,15,0,3,82.03,1.46,971.44,100,12.16,183.58,55,5.16,4.82,26.6,5
R631SZ,2025-08-10,Kolkata,19,14,2,0,77.35,2.81,637.87,100,27.76,176.26,26,5.17,4.24,27.41,4
R631SZ,2025-08-11,Kolkata,13,8,0,2,59.88,8.95,641.71,80,13.63,151.34,30,4.32,4.28,23.47,4
R631SZ,2025-08-12,Kolkata,15,11,2,0,66.25,6.8,664.42,80,15.39,160.63,43,4.62,4.56,25.91,5
R631SZ,2025-08-13,Kolkata,10,7,3,0,43.59,11.11,469.74,80,12.08,120.29,54,3.99,4.39,25.53,5
R631SZ,2025-08-14,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-08-15,Kolkata,25,22,1,0,92.88,23.07,1030.95,120,30.2,254.96,47,8.6,4.47,22.76,0
R631SZ,2025-08-16,Kolkata,19,16,2,0,76.84,18.47,812.2,100,14.65,209.57,31,6.11,4.56,20.93,0
R631SZ,2025-08-17,Kolkata,27,20,0,3,93.74,30.36,1038.19,120,45.71,272.88,32,7.79,4.34,27.56,3
R631SZ,2025-08-18,Kolkata,13,10,1,2,56.71,4.89,500.75,80,12.3,135.45,47,4.72,4.38,21.49,1
R631SZ,2025-08-19,Kolkata,10,7,2,1,44.44,1.25,455.47,80,7.85,100.47,35,3.37,4.33,21.56,2
R631SZ,2025-08-20,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-08-21,Kolkata,12,9,0,1,56.07,11.47,506.14,80,9.93,148.5,63,4.22,4.11,29.5,1
R631SZ,2025-08-22,Kolkata,9,6,1,2,46.26,4.84,507.01,0,13.88,112.37,52,3.83,4.03,24.25,5
R631SZ,2025-08-23,Kolkata,11,7,2,0,46.84,10.79,474.96,80,13.52,126.73,44,3.94,4.01,24.32,0
R631SZ,2025-08-24,Kolkata,21,16,0,1,79.13,21.49,779.73,120,19.5,221.25,49,6.92,4.66,21.3,3
R631SZ,2025-08-25,Kolkata,11,9,2,1,52.49,12.53,606.85,80,8.99,142.96,38,4.33,4.5,21.05,0
R631SZ,2025-08-26,Kolkata,,,,,,,,,,,,,,,
R631SZ,2025-08-27,Kolkata,20,17,1,0,89.6,4.57,862.37,100,20.58,207.08,55,5.9,4.77,27.99,2
R631SZ,2025-08-28,Kolkata,10,8,2,2,42.85,3.34,421.93,80,12.17,101.57,61,4.16,4.47,22.15,0
R631SZ,2025-08-29,Kolkata,8,5,0,0,38.78,6.58,377.38,0,10.55,99.73,80,3.92,4.3,26.7,3
R631SZ,2025-08-30,Kolkata,12,8,1,1,56.17,6.15,469.55,80,18.08,137.05,61,4.65,4.03,26.17,2
R631SZ,2025-08-31,Kolkata,18,13,1,3,80.41,5.21,729.35,100,17.68,188.27,44,5.96,4.57,22.86,5
R202SV,2025-07-01,Mumbai,20,14,2,0,83.7,2.54,700.59,100,29.69,224.37,30,5.81,4.68,25.35,0
R202SV,2025-07-02,Mumbai,16,12,1,0,70.17,18.69,799.94,100,22.94,231.19,35,5.37,4.51,28.61,0
R202SV,2025-07-03,Mumbai,11,9,0,1,52.57,7.69,586.56,80,17.38,156.79,37,4.0,4.66,27.39,2
R202SV,2025-07-04,Mumbai,18,16,3,1,77.04,4.75,702.86,100,15.5,212.78,38,5.87,4.81,20.36,3
R202SV,2025-07-05,Mumbai,20,16,1,0,85.66,9.31,991.9,100,23.11,247.08,28,5.41,4.9,28.89,3
R202SV,2025-07-06,Mumbai,28,21,2,0,110.92,24.39,1162.85,120,37.93,352.05,47,8.3,4.46,27.08,1
R202SV,2025-07-07,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-07-08,Mumbai,10,8,1,0,44.74,8.67,422.51,80,9.52,138.96,41,3.38,4.54,27.88,5
R202SV,2025-07-09,Mumbai,16,12,2,2,68.5,12.52,627.6,100,20.15,210.79,26,5.37,4.75,22.92,4
R202SV,2025-07-10,Mumbai,11,8,1,1,46.9,6.98,520.58,80,8.17,140.18,65,4.09,4.27,23.65,5
R202SV,2025-07-11,Mumbai,8,6,2,2,41.97,1.64,471.62,0,9.92,113.45,85,3.67,4.77,28.02,0
R202SV,2025-07-12,Mumbai,24,15,0,1,88.07,23.22,971.63,120,32.99,289.56,50,8.54,4.18,22.26,1
R202SV,2025-07-13,Mumbai,23,16,1,3,81.59,3.25,731.8,120,36.23,220.74,50,7.42,4.35,21.71,0
R202SV,2025-07-14,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-07-15,Mumbai,10,9,3,1,45.51,1.99,478.97,80,8.91,123.6,62,3.3,4.42,27.6,0
R202SV,2025-07-16,Mumbai,12,9,1,2,54.51,7.5,459.69,80,19.91,161.34,35,4.49,4.24,23.41,1
R202SV,2025-07-17,Mumbai,11,7,1,2,48.82,13.19,563.91,80,8.68,161.34,44,3.96,4.2,24.45,4
R202SV,2025-07-18,Mumbai,15,13,3,0,63.68,13.77,700.28,80,23.65,201.51,67,5.61,4.54,26.64,1
R202SV,2025-07-19,Mumbai,18,13,1,1,72.68,9.92,635.98,100,24.08,214.89,50,6.23,4.87,23.73,2
R202SV,2025-07-20,Mumbai,28,25,1,0,102.83,11.07,1051.95,120,19.81,296.35,46,6.48,4.83,28.99,3
R202SV,2025-07-21,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-07-22,Mumbai,13,9,3,0,64.79,7.61,584.45,80,15.48,188.36,56,5.44,4.48,23.16,1
R202SV,2025-07-23,Mumbai,20,15,2,1,81.84,13.36,853.78,100,24.14,247.69,39,6.34,4.52,27.02,0
R202SV,2025-07-24,Mumbai,10,8,2,1,44.6,10.13,404.77,80,12.42,142.39,41,4.29,4.74,21.22,1
R202SV,2025-07-25,Mumbai,20,17,0,1,84.91,23.13,996.27,100,15.06,281.1,42,6.06,4.44,26.04,1
R202SV,2025-07-26,Mumbai,13,10,1,0,59.71,10.03,593.96,80,9.57,181.45,49,4.92,4.56,20.4,1
R202SV,2025-07-27,Mumbai,28,17,2,2,98.24,7.7,1143.54,120,39.69,275.63,31,8.1,4.31,20.41,1
R202SV,2025-07-28,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-07-29,Mumbai,18,11,3,2,78.51,13.12,834.48,100,24.76,238.42,40,5.87,4.29,28.43,3
R202SV,2025-07-30,Mumbai,8,6,2,2,32.82,7.23,335.36,0,9.67,104.21,40,3.05,4.21,25.82,4
R202SV,2025-07-31,Mumbai,20,17,3,1,89.59,14.1,835.77,100,24.88,269.79,55,6.63,4.55,25.97,0
R202SV,2025-08-01,Mumbai,15,11,0,0,70.18,14.06,583.5,80,22.16,219.17,35,5.21,4.59,25.81,1
R202SV,2025-08-02,Mumbai,24,21,2,1,84.77,20.52,793.75,120,46.32,273.94,49,8.45,4.8,21.67,0
R202SV,2025-08-03,Mumbai,25,21,1,0,94.72,22.86,1158.61,120,37.1,305.92,36,7.7,4.69,25.74,0
R202SV,2025-08-04,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-08-05,Mumbai,12,8,0,2,51.04,0.88,428.03,80,7.77,135.09,38,3.31,4.26,26.13,1
R202SV,2025-08-06,Mumbai,8,6,3,0,32.8,3.34,308.82,0,9.28,94.03,51,2.74,4.49,27.96,2
R202SV,2025-08-07,Mumbai,10,6,1,2,46.19,3.14,539.71,80,11.31,128.34,50,3.93,4.28,20.6,3
R202SV,2025-08-08,Mumbai,15,11,2,1,68.64,10.26,712.51,80,17.99,205.28,32,5.3,4.05,23.44,0
R202SV,2025-08-09,Mumbai,28,21,0,2,105.1,2.92,1118.2,120,38.13,281.07,44,8.34,4.88,24.37,4
R202SV,2025-08-10,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-08-11,Mumbai,11,10,0,0,44.59,13.05,524.24,80,15.23,149.97,39,4.59,4.49,20.99,2
R202SV,2025-08-12,Mumbai,11,10,0,0,53.01,6.69,641.41,80,11.05,155.32,39,3.87,4.88,25.14,4
R202SV,2025-08-13,Mumbai,12,8,0,2,53.02,10.16,518.12,80,20.66,164.36,42,5.14,4.07,20.57,2
R202SV,2025-08-14,Mumbai,13,9,0,2,62.42,8.76,522.17,80,16.14,185.19,43,4.57,4.08,25.63,1
R202SV,2025-08-15,Mumbai,28,19,2,3,102.04,33.0,1033.72,120,17.8,351.34,21,7.07,4.3,25.96,5
R202SV,2025-08-16,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-08-17,Mumbai,28,23,0,2,110.51,22.69,1174.35,120,42.54,346.55,39,10.05,4.42,20.02,4
R202SV,2025-08-18,Mumbai,20,18,1,1,85.75,10.77,913.49,100,24.46,251.13,48,7.05,4.82,22.31,0
R202SV,2025-08-19,Mumbai,15,10,0,1,67.69,12.23,829.89,80,26.7,207.94,40,6.23,4.32,20.14,2
R202SV,2025-08-20,Mumbai,11,8,0,1,52.15,1.04,527.13,80,10.53,138.39,48,4.13,4.06,22.12,1
R202SV,2025-08-21,Mumbai,10,8,3,2,44.25,9.13,424.77,80,8.07,138.88,40,3.13,4.46,28.23,5
R202SV,2025-08-22,Mumbai,20,16,3,2,87.59,18.59,726.66,100,24.57,276.24,51,8.35,4.83,20.28,4
R202SV,2025-08-23,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-08-24,Mumbai,28,23,1,0,102.24,17.66,983.26,120,30.72,311.94,34,7.12,4.52,28.07,1
R202SV,2025-08-25,Mumbai,12,11,2,1,54.91,5.48,557.89,80,11.1,157.13,61,4.28,4.49,24.31,0
R202SV,2025-08-26,Mumbai,16,11,1,0,65.22,1.82,696.43,100,27.71,174.42,35,5.39,4.19,22.22,1
R202SV,2025-08-27,Mumbai,28,20,0,2,105.49,7.13,879.13,120,41.95,293.02,29,8.3,4.49,24.33,2
R202SV,2025-08-28,Mumbai,12,10,2,2,57.05,11.86,522.01,80,20.26,179.29,50,5.03,4.75,24.26,4
R202SV,2025-08-29,Mumbai,20,15,2,1,83.56,1.46,746.65,100,28.56,221.21,60,6.87,4.42,23.5,2
R202SV,2025-08-30,Mumbai,,,,,,,,,,,,,,,
R202SV,2025-08-31,Mumbai,17,15,0,1,74.7,12.76,757.77,100,18.4,227.55,26,4.54,4.79,29.84,4
R971ZK,2025-07-01,Chennai,8,6,0,2,37.15,0.63,325.17,0,7.79,97.25,92,3.49,4.33,26.89,4
R971ZK,2025-07-02,Chennai,9,7,2,1,37.61,7.64,380.45,0,9.45,116.51,90,4.38,4.45,20.74,5
R971ZK,2025-07-03,Chennai,16,13,0,1,69.44,12.9,598.58,100,24.17,212.01,48,6.06,4.47,23.42,2
R971ZK,2025-07-04,Chennai,12,8,3,2,52.11,4.21,565.0,80,16.11,145.0,32,4.38,4.28,22.52,0
R971ZK,2025-07-05,Chennai,22,17,1,0,73.38,9.95,713.27,120,18.55,214.55,30,5.7,4.63,21.28,2
R971ZK,2025-07-06,Chennai,14,10,2,2,65.18,3.31,621.29,80,25.81,176.35,70,5.39,4.11,26.25,4
R971ZK,2025-07-07,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-07-08,Chennai,10,6,2,0,40.64,7.88,379.2,80,8.05,124.93,49,3.36,4.1,24.0,3
R971ZK,2025-07-09,Chennai,11,9,0,0,49.64,5.71,514.77,80,13.29,142.52,45,3.83,4.65,26.51,4
R971ZK,2025-07-10,Chennai,12,10,1,0,52.84,8.85,523.18,80,12.36,158.83,66,4.67,4.53,21.98,4
R971ZK,2025-07-11,Chennai,9,7,1,2,40.49,2.04,430.28,0,12.01,109.49,98,3.94,4.78,27.54,3
R971ZK,2025-07-12,Chennai,17,13,1,1,73.32,7.02,698.83,100,12.41,206.86,26,4.42,4.24,28.05,2
R971ZK,2025-07-13,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-07-14,Chennai,13,10,0,2,59.19,13.17,678.75,80,13.15,186.32,50,4.16,4.67,29.9,4
R971ZK,2025-07-15,Chennai,11,9,3,1,47.68,3.54,502.86,80,6.95,131.87,43,3.68,4.41,21.37,1
R971ZK,2025-07-16,Chennai,10,7,2,2,42.09,0.64,397.58,80,8.61,110.02,55,3.05,4.04,26.9,4
R971ZK,2025-07-17,Chennai,7,4,0,2,31.81,6.06,344.66,0,4.75,97.51,62,3.28,4.07,20.85,1
R971ZK,2025-07-18,Chennai,14,12,1,2,67.23,1.09,743.81,80,8.98,175.91,70,4.34,4.67,28.53,0
R971ZK,2025-07-19,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-07-20,Chennai,19,17,2,2,83.0,3.33,780.02,100,17.36,222.28,32,5.82,4.55,20.97,1
R971ZK,2025-07-21,Chennai,10,7,1,0,39.82,7.08,370.35,80,10.26,120.77,67,3.8,4.32,25.78,5
R971ZK,2025-07-22,Chennai,11,8,0,1,57.35,2.71,531.57,80,8.97,154.64,68,3.97,4.04,26.68,3
R971ZK,2025-07-23,Chennai,12,8,3,1,55.32,8.23,462.72,80,10.51,163.62,51,4.36,4.01,23.64,1
R971ZK,2025-07-24,Chennai,11,9,3,1,49.42,8.42,472.67,80,15.38,148.92,35,3.67,4.44,27.13,5
R971ZK,2025-07-25,Chennai,9,8,0,1,47.59,9.37,390.53,0,11.21,146.65,51,4.27,4.73,21.99,5
R971ZK,2025-07-26,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-07-27,Chennai,20,15,2,2,87.68,15.04,848.63,100,13.26,264.48,37,6.69,4.51,20.74,3
R971ZK,2025-07-28,Chennai,7,5,2,1,34.68,1.06,350.58,0,10.93,92.03,71,3.32,4.15,24.33,1
R971ZK,2025-07-29,Chennai,7,5,2,2,34.47,5.84,294.93,0,8.03,103.8,83,3.78,4.65,21.53,3
R971ZK,2025-07-30,Chennai,16,12,3,0,67.97,13.65,597.68,100,31.17,210.14,39,6.18,4.63,22.24,5
R971ZK,2025-07-31,Chennai,16,14,3,0,70.15,10.53,679.08,100,25.71,207.73,34,5.26,4.64,25.68,0
R971ZK,2025-08-01,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-08-02,Chennai,10,7,1,1,41.84,11.16,379.72,80,18.27,136.46,32,3.67,4.1,26.09,0
R971ZK,2025-08-03,Chennai,20,13,1,3,84.13,23.51,791.97,100,25.72,277.16,32,6.59,4.3,24.64,5
R971ZK,2025-08-04,Chennai,16,13,3,1,68.49,16.29,661.22,100,13.45,218.29,36,5.4,4.88,21.4,0
R971ZK,2025-08-05,Chennai,11,10,0,1,52.23,6.84,450.18,80,17.21,152.1,40,4.8,4.89,20.04,5
R971ZK,2025-08-06,Chennai,15,12,0,1,66.27,2.48,716.02,80,18.65,177.02,54,5.53,4.68,21.0,5
R971ZK,2025-08-07,Chennai,11,7,1,0,51.33,9.89,490.8,80,14.24,157.61,69,4.42,4.14,26.06,4
R971ZK,2025-08-08,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-08-09,Chennai,26,23,2,2,101.39,19.23,947.09,120,21.25,310.57,32,7.36,4.55,24.48,2
R971ZK,2025-08-10,Chennai,14,11,2,1,69.02,4.65,657.77,80,17.64,189.69,36,5.74,4.7,20.76,1
R971ZK,2025-08-11,Chennai,9,7,1,1,45.7,4.25,428.19,0,7.81,128.61,89,3.81,4.61,27.29,0
R971ZK,2025-08-12,Chennai,13,9,1,1,62.13,12.25,548.0,80,21.83,191.51,47,5.56,4.04,22.7,2
R971ZK,2025-08-13,Chennai,11,9,1,1,47.73,7.7,521.38,80,10.26,142.71,69,3.91,4.76,27.58,3
R971ZK,2025-08-14,Chennai,14,12,3,2,63.92,13.26,643.27,80,16.0,198.72,60,4.85,4.81,27.65,2
R971ZK,2025-08-15,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-08-16,Chennai,16,12,0,3,65.24,12.96,544.35,100,16.62,201.35,54,5.75,4.01,20.81,5
R971ZK,2025-08-17,Chennai,27,23,0,0,100.8,32.03,900.12,120,46.32,342.02,46,10.06,4.84,21.53,5
R971ZK,2025-08-18,Chennai,16,10,3,1,70.75,4.08,771.58,100,22.92,192.66,34,5.87,4.18,21.32,3
R971ZK,2025-08-19,Chennai,11,7,2,0,52.57,1.4,503.3,80,12.39,138.96,64,4.41,4.33,20.97,3
R971ZK,2025-08-20,Chennai,14,9,0,1,63.28,11.61,587.84,80,22.35,192.83,53,5.27,4.27,24.97,3
R971ZK,2025-08-21,Chennai,13,9,3,2,58.17,14.5,548.38,80,23.1,187.12,34,4.51,4.2,29.91,3
R971ZK,2025-08-22,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-08-23,Chennai,20,16,0,0,87.74,21.03,810.29,100,30.96,280.05,54,6.8,4.55,29.23,3
R971ZK,2025-08-24,Chennai,17,15,0,3,77.0,20.12,745.62,100,16.19,250.05,36,6.44,4.49,20.41,0
R971ZK,2025-08-25,Chennai,13,9,2,2,60.11,1.37,542.35,80,9.16,158.28,35,4.05,4.11,22.48,4
R971ZK,2025-08-26,Chennai,11,9,2,1,49.87,10.65,540.68,80,12.79,155.84,30,4.3,4.63,22.96,4
R971ZK,2025-08-27,Chennai,25,19,1,0,97.36,25.76,1111.83,120,28.26,317.02,31,7.43,4.56,24.22,5
R971ZK,2025-08-28,Chennai,8,6,2,2,42.83,6.05,331.25,0,9.87,125.85,79,4.08,4.41,25.7,0
R971ZK,2025-08-29,Chennai,,,,,,,,,,,,,,,
R971ZK,2025-08-30,Chennai,18,13,1,2,78.88,10.97,884.28,100,13.1,231.34,46,5.64,4.13,24.11,2
R971ZK,2025-08-31,Chennai,27,21,1,3,99.78,2.81,913.69,120,33.26,264.16,27,7.31,4.51,25.32,0
R373CJ,2025-07-01,Bangaluru,12,10,0,0,51.21,2.82,567.54,80,8.77,109.9,60,4.18,4.5,21.66,4
R373CJ,2025-07-02,Bangaluru,9,6,2,0,40.66,5.45,435.02,0,12.31,93.79,48,3.86,4.27,20.36,6
R373CJ,2025-07-03,Bangaluru,18,13,2,2,80.03,4.85,860.45,100,24.9,172.66,34,6.24,4.25,23.15,7
R373CJ,2025-07-04,Bangaluru,12,10,3,0,48.07,10.12,551.08,80,19.76,118.36,30,4.23,4.47,24.85,8
R373CJ,2025-07-05,Bangaluru,23,20,2,0,84.46,3.2,970.16,120,25.56,178.3,40,5.97,4.83,25.0,2
R373CJ,2025-07-06,Bangaluru,28,20,1,2,105.88,26.92,1182.3,120,41.54,270.12,30,8.64,4.31,25.39,8
R373CJ,2025-07-07,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-07-08,Bangaluru,18,13,2,0,73.72,15.88,816.63,100,13.5,182.26,58,5.47,4.42,25.82,8
R373CJ,2025-07-09,Bangaluru,9,7,1,1,40.63,2.36,472.8,0,14.86,87.46,57,3.64,4.79,23.81,9
R373CJ,2025-07-10,Bangaluru,8,5,1,1,37.92,6.5,302.54,0,8.36,90.35,52,3.1,4.24,26.22,9
R373CJ,2025-07-11,Bangaluru,16,10,0,1,68.34,4.69,793.39,100,18.65,148.55,40,4.39,4.21,28.13,7
R373CJ,2025-07-12,Bangaluru,14,10,1,1,63.46,14.65,539.21,80,16.71,158.88,65,5.45,4.33,23.21,3
R373CJ,2025-07-13,Bangaluru,17,14,0,0,70.79,1.75,737.87,100,19.98,147.55,29,5.13,4.46,22.9,7
R373CJ,2025-07-14,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-07-15,Bangaluru,10,9,0,0,41.14,11.82,441.11,80,13.15,107.72,40,3.97,4.44,22.59,7
R373CJ,2025-07-16,Bangaluru,8,6,3,1,35.2,6.02,331.05,0,8.91,83.84,60,3.7,4.8,21.4,8
R373CJ,2025-07-17,Bangaluru,14,9,3,0,64.38,1.21,568.15,80,16.26,133.42,42,5.01,4.39,22.03,6
R373CJ,2025-07-18,Bangaluru,8,6,1,2,34.59,4.77,355.7,0,7.17,80.06,55,3.17,4.67,24.0,9
R373CJ,2025-07-19,Bangaluru,25,18,0,2,91.12,21.39,791.9,120,22.73,228.85,39,7.22,4.26,22.55,5
R373CJ,2025-07-20,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-07-21,Bangaluru,18,16,3,0,78.68,20.9,831.7,100,14.63,202.54,38,6.81,4.5,20.14,9
R373CJ,2025-07-22,Bangaluru,15,13,0,0,72.5,8.86,829.85,80,18.06,165.48,46,4.72,4.6,28.94,0
R373CJ,2025-07-23,Bangaluru,14,10,1,2,63.53,16.73,655.87,80,16.75,163.26,35,5.66,4.61,22.41,6
R373CJ,2025-07-24,Bangaluru,10,9,3,1,45.33,10.31,503.78,80,8.94,113.16,52,4.31,4.42,20.09,9
R373CJ,2025-07-25,Bangaluru,18,14,1,1,77.08,12.43,742.49,100,25.32,182.07,29,6.18,4.83,21.99,9
R373CJ,2025-07-26,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-07-27,Bangaluru,19,14,1,3,82.74,10.45,962.53,100,29.77,189.56,47,6.09,4.01,28.65,5
R373CJ,2025-07-28,Bangaluru,8,5,1,0,37.48,2.55,428.5,0,7.97,81.43,75,3.43,4.31,25.04,2
R373CJ,2025-07-29,Bangaluru,18,11,0,0,74.75,9.67,891.85,100,11.81,171.72,53,5.96,4.12,20.35,1
R373CJ,2025-07-30,Bangaluru,16,14,3,0,70.66,4.28,720.96,100,13.68,152.43,34,4.8,4.42,24.3,2
R373CJ,2025-07-31,Bangaluru,19,13,1,1,84.46,3.16,924.34,100,32.28,178.22,25,6.87,4.26,20.65,2
R373CJ,2025-08-01,Bangaluru,13,8,3,0,61.05,13.59,554.04,80,16.1,151.81,41,5.04,4.3,24.11,3
R373CJ,2025-08-02,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-08-03,Bangaluru,28,18,0,2,104.82,16.51,899.73,120,31.89,246.79,27,8.27,4.22,21.6,3
R373CJ,2025-08-04,Bangaluru,19,13,2,0,81.77,6.53,809.13,100,15.88,179.61,55,5.47,4.18,27.5,6
R373CJ,2025-08-05,Bangaluru,13,10,3,0,61.83,5.55,557.86,80,10.37,137.05,37,4.0,4.5,25.04,5
R373CJ,2025-08-06,Bangaluru,19,15,0,2,79.4,9.32,819.27,100,26.31,180.46,53,6.82,4.78,20.74,3
R373CJ,2025-08-07,Bangaluru,8,7,2,1,37.93,0.9,342.07,0,8.9,78.98,81,3.26,4.71,28.57,2
R373CJ,2025-08-08,Bangaluru,18,13,2,1,75.42,3.11,709.57,100,29.06,159.72,30,5.45,4.49,25.65,6
R373CJ,2025-08-09,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-08-10,Bangaluru,27,23,0,3,95.61,22.32,883.1,120,28.29,239.86,20,7.59,4.48,24.62,0
R373CJ,2025-08-11,Bangaluru,8,6,3,2,40.58,4.55,316.98,0,12.1,91.79,69,4.15,4.87,21.43,0
R373CJ,2025-08-12,Bangaluru,12,9,2,0,53.05,13.49,547.8,80,10.62,135.34,51,4.24,4.19,24.3,0
R373CJ,2025-08-13,Bangaluru,13,10,0,2,58.59,5.71,570.82,80,19.64,130.79,46,4.27,4.45,27.72,1
R373CJ,2025-08-14,Bangaluru,8,6,0,1,35.99,1.53,383.42,0,10.7,76.32,94,4.07,4.37,23.21,9
R373CJ,2025-08-15,Bangaluru,27,19,0,0,98.29,9.18,929.89,120,29.73,218.6,24,6.35,4.1,27.87,0
R373CJ,2025-08-16,Bangaluru,,,,,,,,,,,,,,,
R373CJ,2025-08-17,Bangaluru,24,21,2,3,96.42,8.8,1138.25,120,33.54,214.02,39,7.11,4.47,24.46,0
R373CJ,2025-08-18,Bangaluru,14,10,2,0,67.68,13.39,756.17,80,17.16,164.9,50,5.31,4.28,24.21,8
